Weight	Nested	Procedure	TalkerFolder	PHONETIC	TLoc01	TLoc02	TLoc03	TLoc04	WORD	TARGETSYLLABLE	SyllableFile01	SyllableFile02	SyllableFile03	SyllableFile04	SyllableFile05	SyllableFile06	SyllableFile07	SyllableFile08	SyllableFile09	SyllableFile10	SyllableFile11	SyllableFile12	SyllableFile13	SyllableFile14	SyllableFile15	SyllableFile16	SyllableFile17	SyllableFile18	SyllableFile19	SyllableFile20	SyllableFile21	SyllableFile22	SyllableFile23	SyllableFile24	SyllableFile25	SyllableFile26	SyllableFile27	SyllableFile28	SyllableFile29	SyllableFile30	SyllableFile31	SyllableFile32	SyllableFile33	SyllableFile34	SyllableFile35	SyllableFile36	SyllableFile37	SyllableFile38	SyllableFile39	SyllableFile40	SyllableFile41	SyllableFile42	SyllableFile43	SyllableFile44	SyllableFile45	SyllableFile46	SyllableFile47	SyllableFile48
1	 	TargetRTProc	C	MEE	3	10	13	15	LU_GA_MI	MI	ne.wav	pau.wav	to.wav	fi.wav	nu.wav	ra.wav	lu.wav	ga.wav	mi.wav	ki.wav	mai.wav	fu.wav	fi.wav	nu.wav	ra.wav	ne.wav	pau.wav	to.wav	fi.wav	nu.wav	ra.wav	ki.wav	mai.wav	fu.wav	ne.wav	pau.wav	to.wav	lu.wav	ga.wav	mi.wav	ki.wav	mai.wav	fu.wav	ne.wav	pau.wav	to.wav	lu.wav	ga.wav	mi.wav	fi.wav	nu.wav	ra.wav	lu.wav	ga.wav	mi.wav	ki.wav	mai.wav	fu.wav
1	 	TargetRTProc	C	MEE	4	7	9	12	LU_GA_MI	MI	fi.wav	nu.wav	ra.wav	ki.wav	mai.wav	fu.wav	ne.wav	pau.wav	to.wav	lu.wav	ga.wav	mi.wav	ki.wav	mai.wav	fu.wav	fi.wav	nu.wav	ra.wav	lu.wav	ga.wav	mi.wav	ne.wav	pau.wav	to.wav	lu.wav	ga.wav	mi.wav	ki.wav	mai.wav	fu.wav	fi.wav	nu.wav	ra.wav	lu.wav	ga.wav	mi.wav	ne.wav	pau.wav	to.wav	fi.wav	nu.wav	ra.wav	ki.wav	mai.wav	fu.wav	ne.wav	pau.wav	to.wav
1	 	TargetRTProc	C	MEE	3	6	11	14	LU_GA_MI	MI	ki.wav	mai.wav	fu.wav	fi.wav	nu.wav	ra.wav	lu.wav	ga.wav	mi.wav	ne.wav	pau.wav	to.wav	ki.wav	mai.wav	fu.wav	lu.wav	ga.wav	mi.wav	ne.wav	pau.wav	to.wav	ki.wav	mai.wav	fu.wav	fi.wav	nu.wav	ra.wav	ne.wav	pau.wav	to.wav	lu.wav	ga.wav	mi.wav	fi.wav	nu.wav	ra.wav	ne.wav	pau.wav	to.wav	lu.wav	ga.wav	mi.wav	ki.wav	mai.wav	fu.wav	fi.wav	nu.wav	ra.wav
1	 	TargetRTProc	C	KEE	2	8	10	12	KI_MAI_FU	KI	lu.wav	ga.wav	mi.wav	ki.wav	mai.wav	fu.wav	ne.wav	pau.wav	to.wav	fi.wav	nu.wav	ra.wav	ne.wav	pau.wav	to.wav	fi.wav	nu.wav	ra.wav	ne.wav	pau.wav	to.wav	ki.wav	mai.wav	fu.wav	lu.wav	ga.wav	mi.wav	ki.wav	mai.wav	fu.wav	fi.wav	nu.wav	ra.wav	ki.wav	mai.wav	fu.wav	ne.wav	pau.wav	to.wav	lu.wav	ga.wav	mi.wav	fi.wav	nu.wav	ra.wav	lu.wav	ga.wav	mi.wav
1	 	TargetRTProc	C	KEE	3	6	12	14	KI_MAI_FU	KI	lu.wav	ga.wav	mi.wav	ne.wav	pau.wav	to.wav	ki.wav	mai.wav	fu.wav	fi.wav	nu.wav	ra.wav	lu.wav	ga.wav	mi.wav	ki.wav	mai.wav	fu.wav	fi.wav	nu.wav	ra.wav	ne.wav	pau.wav	to.wav	lu.wav	ga.wav	mi.wav	ne.wav	pau.wav	to.wav	lu.wav	ga.wav	mi.wav	ki.wav	mai.wav	fu.wav	fi.wav	nu.wav	ra.wav	ki.wav	mai.wav	fu.wav	ne.wav	pau.wav	to.wav	fi.wav	nu.wav	ra.wav
1	 	TargetRTProc	C	KEE	3	6	8	14	KI_MAI_FU	KI	ne.wav	pau.wav	to.wav	lu.wav	ga.wav	mi.wav	ki.wav	mai.wav	fu.wav	fi.wav	nu.wav	ra.wav	ne.wav	pau.wav	to.wav	ki.wav	mai.wav	fu.wav	lu.wav	ga.wav	mi.wav	ki.wav	mai.wav	fu.wav	fi.wav	nu.wav	ra.wav	lu.wav	ga.wav	mi.wav	ne.wav	pau.wav	to.wav	fi.wav	nu.wav	ra.wav	ne.wav	pau.wav	to.wav	ki.wav	mai.wav	fu.wav	fi.wav	nu.wav	ra.wav	lu.wav	ga.wav	mi.wav
1	 	TargetRTProc	C	KEE	2	5	7	12	KI_MAI_FU	KI	lu.wav	ga.wav	mi.wav	ki.wav	mai.wav	fu.wav	fi.wav	nu.wav	ra.wav	ne.wav	pau.wav	to.wav	ki.wav	mai.wav	fu.wav	fi.wav	nu.wav	ra.wav	ki.wav	mai.wav	fu.wav	ne.wav	pau.wav	to.wav	lu.wav	ga.wav	mi.wav	ne.wav	pau.wav	to.wav	fi.wav	nu.wav	ra.wav	ki.wav	mai.wav	fu.wav	lu.wav	ga.wav	mi.wav	ne.wav	pau.wav	to.wav	lu.wav	ga.wav	mi.wav	fi.wav	nu.wav	ra.wav
1	 	TargetRTProc	C	KEE	2	5	9	15	KI_MAI_FU	KI	ne.wav	pau.wav	to.wav	ki.wav	mai.wav	fu.wav	fi.wav	nu.wav	ra.wav	lu.wav	ga.wav	mi.wav	ki.wav	mai.wav	fu.wav	ne.wav	pau.wav	to.wav	lu.wav	ga.wav	mi.wav	ne.wav	pau.wav	to.wav	ki.wav	mai.wav	fu.wav	lu.wav	ga.wav	mi.wav	fi.wav	nu.wav	ra.wav	ne.wav	pau.wav	to.wav	fi.wav	nu.wav	ra.wav	lu.wav	ga.wav	mi.wav	ki.wav	mai.wav	fu.wav	fi.wav	nu.wav	ra.wav
1	 	TargetRTProc	C	KEE	4	6	12	14	KI_MAI_FU	KI	fi.wav	nu.wav	ra.wav	lu.wav	ga.wav	mi.wav	ne.wav	pau.wav	to.wav	ki.wav	mai.wav	fu.wav	lu.wav	ga.wav	mi.wav	ki.wav	mai.wav	fu.wav	fi.wav	nu.wav	ra.wav	lu.wav	ga.wav	mi.wav	ne.wav	pau.wav	to.wav	lu.wav	ga.wav	mi.wav	ne.wav	pau.wav	to.wav	ki.wav	mai.wav	fu.wav	fi.wav	nu.wav	ra.wav	ki.wav	mai.wav	fu.wav	ne.wav	pau.wav	to.wav	fi.wav	nu.wav	ra.wav
1	 	TargetRTProc	C	KEE	4	7	10	12	KI_MAI_FU	KI	fi.wav	nu.wav	ra.wav	lu.wav	ga.wav	mi.wav	fi.wav	nu.wav	ra.wav	ki.wav	mai.wav	fu.wav	ne.wav	pau.wav	to.wav	fi.wav	nu.wav	ra.wav	ki.wav	mai.wav	fu.wav	lu.wav	ga.wav	mi.wav	ne.wav	pau.wav	to.wav	ki.wav	mai.wav	fu.wav	fi.wav	nu.wav	ra.wav	ki.wav	mai.wav	fu.wav	lu.wav	ga.wav	mi.wav	ne.wav	pau.wav	to.wav	lu.wav	ga.wav	mi.wav	ne.wav	pau.wav	to.wav
